question,document
"Any recommendations for a violent shonen anime with a small team of monster hunters, a flame-themed swordsman, and a mission that turns into a train nightmare?",49926
What should I watch if I want an action-heavy anime where heroes board a train to investigate disappearances and fight a powerful demon with a dark plan?,49926
"Are there any anime with a high-stakes battle against demons, a confined setting like a train, and a tense tone with lots of violence?",49926
Can anyone recommend an action-comedy fantasy TV anime where a super-powered slime ruler has to deal with tense negotiations and then rush back to protect his kingdom from invading humans?,39551
"I’m looking for a TV anime based on a manga that mixes fantasy and comedy, with a reincarnated slime protagonist who manages a kingdom and gets caught up in political trouble and battles.",39551
"Any anime with a non-human main character who has a bunch of magical powers, gets his abilities restricted by a mysterious enemy, and has to save his people from an attack?",39551
"What should I watch if I want a PG-13 fantasy series about a kingdom-building slime leader, peaceful talks with another nation, and a sudden crisis back home?",39551
"Are there any action fantasy anime where the vibe shifts from funny kingdom life to a serious invasion threat, with the hero trying to get back in time before it’s too late?",39551
Can anyone recommend an all-ages fantasy movie about a young monster who can turn into a small black cat and gets forced into a journey with a human?,40211
I’m looking for an original animated movie where a monster in cat form has to find a new home after forests disappear and humans keep expanding.,40211
"Any adventure-drama fantasy films about humans and monsters being pushed together in a changing world, with a reluctant partnership at the center?",40211
"What should I watch if I want a movie about a black cat-like monster, a hidden island of monsters, and a conflict with a human pursuer?",40211
"Are there any family-friendly fantasy movies that deal with monster survival, human development, and new perspectives on humans vs. monsters?",40211
Can anyone recommend a sci-fi anime with a corrupt justice system and a rookie who starts questioning whether the law is actually right?,13601
"I’m looking for a TV anime where police work is paired with mystery and suspense, and the system judges people based on their mental state.",13601
Any action anime with a young idealist working alongside a veteran enforcer in a grim future society?,13601
"What should I watch if I want an original 22-episode anime about crime prevention, moral gray areas, and a government system that can be wrong?",13601
